2
25
-0.141290391426 0.0
-0.0900177369828 0.186077494112
0.0291634353328 0.341394584989
0.177547945345 0.415715398526
0.253225241024 0.443941219175
0.252885997956 0.425066714231
0.18993119162 0.429111116602
0.0824210664484 0.517372336987
-0.0315097081096 0.628996096594
-0.109413102248 0.681373016245
-0.126442454253 0.686114036164
-0.078525482959 0.689732353975
0.0188028022219 0.677005356017
0.127735044519 0.616300824423
0.202077430583 0.549887660348
0.219856230869 0.540758738276
0.192559524646 0.558436273193
0.131383483487 0.538130099788
0.0307592607614 0.528884522192
-0.0875596630518 0.604827142738
-0.163778432499 0.672443135002
-0.183396199308 0.63066607814
-0.172990935055 0.52394387833
-0.133530801011 0.393870812666
-0.148426679127 0.027097966571
